artifact_kind,publishable,node_id,source_order_id,source_resource_id,source_period,assigned_period,chain_id,chain_sequence,node_sequence,weight,width,thickness,min_temperature,max_temperature,grade,grade_class,hot_roll_grade,soft_hard_class,material_role,split_lineage,virtual_lineage,width_warning,thickness_warning,temperature_warning,chain_warning
diagnostic_candidate,True,0002001880-000110,0002001880-000110,0002001880-000110,BR_00000024,BR_00000012,numeric-chain-000058,14,49,33.31,1085,0.6,770,810,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002202-000170,0002002202-000170,0002002202-000170,BR_00000036,BR_00000012,numeric-chain-000058,14,50,19,1080,0.7,770,810,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002023-000060,0002002023-000060,0002002023-000060,BR_00000030,BR_00000012,numeric-chain-000058,14,51,19,1080,0.7,770,810,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002001998-000230,0002001998-000230,0002001998-000230,BR_00000030,BR_00000012,numeric-chain-000058,14,52,23,1078,0.7,770,810,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002035-000060,0002002035-000060,0002002035-000060,BR_00000030,BR_00000012,numeric-chain-000058,14,53,16.23,1070,0.7,770,810,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002001633-000160,0002001633-000160,0002001633-000160,BR_00000012,BR_00000012,numeric-chain-000058,14,54,11.17,1063,0.65,770,810,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002001765-000050,0002001765-000050,0002001765-000050,BR_00000018,BR_00000012,numeric-chain-000058,14,55,39.08,1063,0.65,770,810,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002001986-000040,0002001986-000040,0002001986-000040,BR_00000030,BR_00000012,numeric-chain-000058,14,56,13.06,1063,0.65,770,810,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002202-000050,0002002202-000050,0002002202-000050,BR_00000036,BR_00000012,numeric-chain-000058,14,57,25,1060,0.7,770,810,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030115408-000040,0030115408-000040,0030115408-000040,BR_00000024,BR_00000012,numeric-chain-000058,14,58,23,1055,0.8,780,800,HC220YD+Z,加磷高强、烘烤硬化钢,H220Y,软钢,normal_real,,,,,,
