artifact_kind,publishable,node_id,source_order_id,source_resource_id,source_period,assigned_period,chain_id,chain_sequence,node_sequence,weight,width,thickness,min_temperature,max_temperature,grade,grade_class,hot_roll_grade,soft_hard_class,material_role,split_lineage,virtual_lineage,width_warning,thickness_warning,temperature_warning,chain_warning
diagnostic_candidate,True,0030122759-000020,0030122759-000020,0030122759-000020,BR_00000006,BR_00000001,initial-000004,3,19,22.0,1312.0,0.75,830.0,850.0,CR3,IF钢,SPHETI-36,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030117110-000020,0030117110-000020,0030117110-000020,BR_00000001,BR_00000001,initial-000004,3,20,21.51,1312.0,0.75,830.0,850.0,CR3,IF钢,SPHETI-36,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030124683-000020,0030124683-000020,0030124683-000020,BR_00000006,BR_00000001,initial-000004,3,21,48.0,1305.0,0.7,820.0,840.0,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030123654-000030,0030123654-000030,0030123654-000030,BR_00000006,BR_00000001,initial-000004,3,22,24.0,1304.0,0.7,830.0,850.0,DX53D+Z1,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002195-000180,0002002195-000180,0002002195-000180,BR_00000006,BR_00000001,initial-000004,3,23,25.0,1258.0,0.8,830.0,850.0,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030123916-000030,0030123916-000030,0030123916-000030,BR_00000006,BR_00000001,initial-000004,3,24,69.0,1250.0,1.0,700.0,840.0,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,
diagnostic_candidate,True,0030124800-000010,0030124800-000010,0030124800-000010,BR_00000006,BR_00000001,initial-000004,3,25,24.0,1240.0,1.0,770.0,810.0,DX52D+Z,深冲钢（PD）,SPHCQ,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030124440-000030,0030124440-000030,0030124440-000030,BR_00000006,BR_00000001,initial-000004,3,26,24.0,1155.0,0.9,770.0,810.0,DX52D+Z,深冲钢（PD）,SPHCQ,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002202-000210,0002002202-000210,0002002202-000210,BR_00000006,BR_00000001,initial-000004,3,27,8.21,1155.0,1.0,770.0,810.0,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030124440-000020,0030124440-000020,0030124440-000020,BR_00000006,BR_00000001,initial-000004,3,28,23.0,1125.0,0.9,770.0,810.0,DX52D+Z,深冲钢（PD）,SPHCQ,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002169-000030,0002002169-000030,0002002169-000030,BR_00000006,BR_00000001,initial-000004,3,29,30.0,1120.0,0.7,770.0,810.0,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030123142-000040,0030123142-000040,0030123142-000040,BR_00000006,BR_00000001,initial-000011,4,1,156.0,1360.0,0.65,830.0,850.0,SCG4+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030124871-000120,0030124871-000120,0030124871-000120,BR_00000006,BR_00000001,initial-000011,4,2,220.0,1360.0,0.6,820.0,840.0,DX53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030125150-000030,0030125150-000030,0030125150-000030,BR_00000006,BR_00000001,initial-000011,4,3,96.0,1360.0,0.7,810.0,830.0,HC180YD+Z,加磷高强、烘烤硬化钢,H180YD,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030124683-000040,0030124683-000040,0030124683-000040,BR_00000006,BR_00000001,initial-000011,4,4,192.0,1360.0,0.7,810.0,830.0,HC180YD+Z,加磷高强、烘烤硬化钢,H180YD,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030119860-000040,0030119860-000040,0030119860-000040,BR_00000001,BR_00000001,initial-000011,4,5,180.24,1360.0,0.7,810.0,830.0,HC180YD+Z,加磷高强、烘烤硬化钢,H180YD,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030124735-000060,0030124735-000060,0030124735-000060,BR_00000006,BR_00000001,initial-000011,4,6,24.0,1360.0,0.8,820.0,840.0,DX53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030122476-000050,0030122476-000050,0030122476-000050,BR_00000006,BR_00000001,initial-000011,4,7,8.0,1325.0,1.0,830.0,850.0,DC56D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030124567-000010,0030124567-000010,0030124567-000010,BR_00000006,BR_00000001,initial-000011,4,8,24.0,1310.0,1.0,830.0,850.0,DC56D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030121196-000020,0030121196-000020,0030121196-000020,BR_00000002,BR_00000001,initial-000011,4,9,24.0,1300.0,0.95,830.0,850.0,DC56D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002053-000180,0002002053-000180,0002002053-000180,BR_00000001,BR_00000001,initial-000011,4,10,60.0,1300.0,1.0,820.0,840.0,DX53D+Z-MD,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002054-000100,0002002054-000100,0002002054-000100,BR_00000001,BR_00000001,initial-000011,4,11,75.01,1300.0,1.0,820.0,840.0,DX53D+Z-MD,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030124731-000010,0030124731-000010,0030124731-000010,BR_00000006,BR_00000001,initial-000011,4,12,48.0,1290.0,0.9,830.0,850.0,DC54D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030123653-000060,0030123653-000060,0030123653-000060,BR_00000006,BR_00000001,initial-000011,4,13,96.0,1260.0,0.8,700.0,840.0,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
